Country,Code,Income_group,Year,Animal_calories,GDP,Population
Lesotho,LSO,Lower middle income,1933,,,508043
Lesotho,LSO,Lower middle income,1934,,,518297
Lesotho,LSO,Lower middle income,1811,,,276361
Lesotho,LSO,Lower middle income,1812,,,276361
Lesotho,LSO,Lower middle income,1937,,,550320
Lesotho,LSO,Lower middle income,1938,,,561428
Lesotho,LSO,Lower middle income,1914,,,354924
Lesotho,LSO,Lower middle income,1966,1.751751752,1025,887844
Lesotho,LSO,Lower middle income,1941,,,595400
Lesotho,LSO,Lower middle income,1970,1.921588089,1073,1023493
Lesotho,LSO,Lower middle income,2010,1.715396579,2313.88208007812,2022752
Lesotho,LSO,Lower middle income,1972,2.277559055,1108,1097247
Lesotho,LSO,Lower middle income,1819,,,275555
Lesotho,LSO,Lower middle income,1820,,,273955
Lesotho,LSO,Lower middle income,-4000,,,1663
Lesotho,LSO,Lower middle income,1847,,,185933
Lesotho,LSO,Lower middle income,1975,2.026897214,1270,1216193
Lesotho,LSO,Lower middle income,1976,1.91113147,1447,1256483
Lesotho,LSO,Lower middle income,1977,1.894829097,1658,1294443
Lesotho,LSO,Lower middle income,2007,1.634375,2106.84008789062,1983471
Lesotho,LSO,Lower middle income,1979,2.064685315,1678,1368922
Lesotho,LSO,Lower middle income,1830,,,238664
Lesotho,LSO,Lower middle income,1730,,,89075
Lesotho,LSO,Lower middle income,1740,,,92002
Lesotho,LSO,Lower middle income,1833,,,228377
Lesotho,LSO,Lower middle income,1875,,,225501
Lesotho,LSO,Lower middle income,1876,,,227649
Lesotho,LSO,Lower middle income,2012,1.791912053,2456,2054722
Lesotho,LSO,Lower middle income,1821,,,271573
Lesotho,LSO,Lower middle income,1848,,,183222
Lesotho,LSO,Lower middle income,1880,,,236447
Lesotho,LSO,Lower middle income,1850,,,180549
Lesotho,LSO,Lower middle income,1953,,682,613828
Lesotho,LSO,Lower middle income,1852,,,181306
Lesotho,LSO,Lower middle income,1940,,,583968
Lesotho,LSO,Lower middle income,1883,,,243266
Lesotho,LSO,Lower middle income,1884,,,245583
Lesotho,LSO,Lower middle income,1885,,,247922
Lesotho,LSO,Lower middle income,1844,,,194308
Lesotho,LSO,Lower middle income,-5000,,,1108
Lesotho,LSO,Lower middle income,1873,,,221265
Lesotho,LSO,Lower middle income,1889,,,257500
Lesotho,LSO,Lower middle income,1300,,,47772
Lesotho,LSO,Lower middle income,1849,,,181429
Lesotho,LSO,Lower middle income,1952,,666,601485
Lesotho,LSO,Lower middle income,1936,,,539432
Lesotho,LSO,Lower middle income,1978,1.97030123,1934,1331218
Lesotho,LSO,Lower middle income,1955,,719,641362
Lesotho,LSO,Lower middle income,1855,,,186541
Lesotho,LSO,Lower middle income,1942,,,606940
Lesotho,LSO,Lower middle income,1968,1.714570858,1084,952996
Lesotho,LSO,Lower middle income,1969,1.785173979,1074,987915
Lesotho,LSO,Lower middle income,2011,1.882352941,2346,2037687
Lesotho,LSO,Lower middle income,1904,,,304397
Lesotho,LSO,Lower middle income,1905,,,309224
Lesotho,LSO,Lower middle income,-3000,,,2494
Lesotho,LSO,Lower middle income,1951,,657,590010
Lesotho,LSO,Lower middle income,1935,,,528759
Lesotho,LSO,Lower middle income,1909,,,329245
Lesotho,LSO,Lower middle income,1910,,,334338
Lesotho,LSO,Lower middle income,100,,,9622
Lesotho,LSO,Lower middle income,1956,,735,656438
Lesotho,LSO,Lower middle income,1831,,,235185
Lesotho,LSO,Lower middle income,1832,,,231756
Lesotho,LSO,Lower middle income,1874,,,223373
Lesotho,LSO,Lower middle income,1872,,,219177
Lesotho,LSO,Lower middle income,1886,,,250282
Lesotho,LSO,Lower middle income,1871,,,217109
Lesotho,LSO,Lower middle income,2013,2.021352313,2559,2073948
Lesotho,LSO,Lower middle income,-2000,,,3741
Lesotho,LSO,Lower middle income,1908,,,324168
Lesotho,LSO,Lower middle income,1947,,,667455
Lesotho,LSO,Lower middle income,1823,,,264506
Lesotho,LSO,Lower middle income,1600,,,71310
Lesotho,LSO,Lower middle income,1899,,,283452
Lesotho,LSO,Lower middle income,1900,,,286881
Lesotho,LSO,Lower middle income,1901,,,290716
Lesotho,LSO,Lower middle income,1902,,,294968
Lesotho,LSO,Lower middle income,1888,,,255071
Lesotho,LSO,Lower middle income,1817,,,276361
Lesotho,LSO,Lower middle income,1818,,,276361
Lesotho,LSO,Lower middle income,1944,,,630458
Lesotho,LSO,Lower middle income,1822,,,268419
Lesotho,LSO,Lower middle income,1946,,,654888
Lesotho,LSO,Lower middle income,1860,,,195602
Lesotho,LSO,Lower middle income,1950,,631,579478
Lesotho,LSO,Lower middle income,1824,,,260650
Lesotho,LSO,Lower middle income,1700,,,81497
Lesotho,LSO,Lower middle income,1710,,,83845
Lesotho,LSO,Lower middle income,1720,,,86364
Lesotho,LSO,Lower middle income,1829,,,242195
Lesotho,LSO,Lower middle income,1857,,,190114
Lesotho,LSO,Lower middle income,400,,,14363
Lesotho,LSO,Lower middle income,2009,1.66446088,2199.39501953125,2009178
Lesotho,LSO,Lower middle income,600,,,18760
Lesotho,LSO,Lower middle income,1890,,,259951
Lesotho,LSO,Lower middle income,1859,,,193755
Lesotho,LSO,Lower middle income,800,,,24502
Lesotho,LSO,Lower middle income,1906,,,314127
Lesotho,LSO,Lower middle income,1862,,,199348
Lesotho,LSO,Lower middle income,1825,,,256850
Lesotho,LSO,Lower middle income,1851,,,180476
Lesotho,LSO,Lower middle income,1814,,,276361
Lesotho,LSO,Lower middle income,1815,,,276361
Lesotho,LSO,Lower middle income,1870,,,215060
Lesotho,LSO,Lower middle income,300,,,12567
Lesotho,LSO,Lower middle income,1853,,,183035
Lesotho,LSO,Lower middle income,500,,,16415
Lesotho,LSO,Lower middle income,1945,,,642557
Lesotho,LSO,Lower middle income,700,,,21440
Lesotho,LSO,Lower middle income,1943,,,618587
Lesotho,LSO,Lower middle income,1903,,,299645
Lesotho,LSO,Lower middle income,1907,,,319108
Lesotho,LSO,Lower middle income,1863,,,201247
Lesotho,LSO,Lower middle income,1826,,,253105
Lesotho,LSO,Lower middle income,1827,,,249415
Lesotho,LSO,Lower middle income,1828,,,245779
Lesotho,LSO,Lower middle income,1816,,,276361
Lesotho,LSO,Lower middle income,2021,,,2281464
Lesotho,LSO,Lower middle income,1866,,,207056
Lesotho,LSO,Lower middle income,1911,,,339447
Lesotho,LSO,Lower middle income,1858,,,191926
Lesotho,LSO,Lower middle income,1100,,,36575
Lesotho,LSO,Lower middle income,1864,,,203165
Lesotho,LSO,Lower middle income,1954,,708,627132
Lesotho,LSO,Lower middle income,200,,,10996
Lesotho,LSO,Lower middle income,1869,,,213031
Lesotho,LSO,Lower middle income,2020,,,2254104
Lesotho,LSO,Lower middle income,1865,,,205101
Lesotho,LSO,Lower middle income,1949,,,692680
Lesotho,LSO,Lower middle income,1856,,,188319
Lesotho,LSO,Lower middle income,1854,,,184780
Lesotho,LSO,Lower middle income,1200,,,41800
Lesotho,LSO,Lower middle income,1861,,,197466
Lesotho,LSO,Lower middle income,1867,,,209028
Lesotho,LSO,Lower middle income,2019,,,2225710
Lesotho,LSO,Lower middle income,1868,,,211020
Lesotho,LSO,Lower middle income,1912,,,344571
Lesotho,LSO,Lower middle income,1948,,,680264
Lesotho,LSO,Lower middle income,1000,,,32003
Lesotho,LSO,Lower middle income,900,,,28003
Liberia,LBR,Low income,1910,,,540529
Liberia,LBR,Low income,1600,,,316751
Liberia,LBR,Low income,1710,,,336450
Liberia,LBR,Low income,1909,,,536094
Liberia,LBR,Low income,1827,,,317323
Liberia,LBR,Low income,1834,,,321151
Liberia,LBR,Low income,1906,,,522475
Liberia,LBR,Low income,1700,,,333422
Liberia,LBR,Low income,1908,,,531588
Liberia,LBR,Low income,1866,,,370270
Liberia,LBR,Low income,1835,,,321701
Liberia,LBR,Low income,1904,,,513512
Liberia,LBR,Low income,1905,,,517975
Liberia,LBR,Low income,1880,,,416851
Liberia,LBR,Low income,1867,,,373160
Liberia,LBR,Low income,1000,,,232841
Liberia,LBR,Low income,1500,,,300913
Liberia,LBR,Low income,1826,,,316780
Liberia,LBR,Low income,1870,,,382188
Liberia,LBR,Low income,1400,,,285868
Liberia,LBR,Low income,1903,,,509086
Liberia,LBR,Low income,1100,,,245096
Liberia,LBR,Low income,800,,,210139
Liberia,LBR,Low income,900,,,221199
Liberia,LBR,Low income,1780,,,363056
Liberia,LBR,Low income,1720,,,339634
Liberia,LBR,Low income,1200,,,257996
Liberia,LBR,Low income,1803,,,313543
Liberia,LBR,Low income,1804,,,313542
Liberia,LBR,Low income,1840,,,324468
Liberia,LBR,Low income,1825,,,316238
Liberia,LBR,Low income,1841,,,325025
Liberia,LBR,Low income,1824,,,315697
Liberia,LBR,Low income,1968,1.566222222,4136,1389454
Liberia,LBR,Low income,1878,,,409637
Liberia,LBR,Low income,1879,,,413229
Liberia,LBR,Low income,1828,,,317867
Liberia,LBR,Low income,1907,,,527012
Liberia,LBR,Low income,1833,,,320601
Liberia,LBR,Low income,1730,,,342989
Liberia,LBR,Low income,1740,,,346534
Liberia,LBR,Low income,1838,,,323359
Liberia,LBR,Low income,1901,,,500344
Liberia,LBR,Low income,1750,,,350287
Liberia,LBR,Low income,1902,,,504697
Liberia,LBR,Low income,1760,,,354272
Liberia,LBR,Low income,1770,,,358518
Liberia,LBR,Low income,1969,1.623706491,4309,1425887
Liberia,LBR,Low income,1970,1.600335149,4457,1463571
Liberia,LBR,Low income,1844,,,326699
Liberia,LBR,Low income,1845,,,327259
Liberia,LBR,Low income,1832,,,320052
Liberia,LBR,Low income,1836,,,322253
Liberia,LBR,Low income,1837,,,322805
Liberia,LBR,Low income,1911,,,544890
Liberia,LBR,Low income,1899,,,491747
Liberia,LBR,Low income,1900,,,496028
Liberia,LBR,Low income,1839,,,323913
Liberia,LBR,Low income,700,,,199632
Liberia,LBR,Low income,1864,,,364554
Liberia,LBR,Low income,1842,,,325582
Liberia,LBR,Low income,1843,,,326140
Liberia,LBR,Low income,2008,1.07947912,811.158020019531,3783892
Liberia,LBR,Low income,1868,,,376071
Liberia,LBR,Low income,1846,,,327820
Liberia,LBR,Low income,1871,,,385397
Liberia,LBR,Low income,1973,1.727919632,4603,1582700
Liberia,LBR,Low income,1831,,,319505
Liberia,LBR,Low income,1912,,,549177
Liberia,LBR,Low income,1913,,,553387
Liberia,LBR,Low income,1822,,,314617
Liberia,LBR,Low income,1876,,,402543
Liberia,LBR,Low income,1978,1.66984127,4463,1820869
Liberia,LBR,Low income,1865,,,367402
Liberia,LBR,Low income,2007,1.13006993,768.206970214844,3632748
Liberia,LBR,Low income,1877,,,406075
Liberia,LBR,Low income,1960,,3674,1137030
Liberia,LBR,Low income,1869,,,379080
Liberia,LBR,Low income,1805,,,313542
Liberia,LBR,Low income,1830,,,318958
Liberia,LBR,Low income,1848,,,328945
Liberia,LBR,Low income,1898,,,487502
Liberia,LBR,Low income,1821,,,314186
Liberia,LBR,Low income,1976,1.622027534,4415,1718487
Liberia,LBR,Low income,500,,,180168
Liberia,LBR,Low income,1823,,,315156
Liberia,LBR,Low income,1979,1.77258567,4546,1875575
Liberia,LBR,Low income,1956,,3494,1036707
Liberia,LBR,Low income,1942,,,803039
Liberia,LBR,Low income,1943,,,817494
Liberia,LBR,Low income,2014,,884,4519410
Liberia,LBR,Low income,2011,1.405501331,820,4181148
Liberia,LBR,Low income,2016,,829,4706106
Liberia,LBR,Low income,1802,,,313543
Liberia,LBR,Low income,1974,1.63006263,4616,1626287
Liberia,LBR,Low income,1975,1.701453104,4326,1671636
Liberia,LBR,Low income,400,,,171159
Liberia,LBR,Low income,2019,,,4985290
Liberia,LBR,Low income,2020,,,5087591
Liberia,LBR,Low income,1940,,,776674
Liberia,LBR,Low income,1941,,,789441
Liberia,LBR,Low income,1916,,,566204
Liberia,LBR,Low income,1917,,,570538
Liberia,LBR,Low income,1944,,,832209
Liberia,LBR,Low income,2015,,865,4612330
Liberia,LBR,Low income,1300,,,271574
Liberia,LBR,Low income,1894,,,470871
Liberia,LBR,Low income,2012,1.483636364,853,4331749
Liberia,LBR,Low income,1897,,,483292
Liberia,LBR,Low income,1949,,,911099
Liberia,LBR,Low income,1808,,,313542
Liberia,LBR,Low income,1850,,,330726
Liberia,LBR,Low income,1914,,,557628
Liberia,LBR,Low income,1915,,,561900
Liberia,LBR,Low income,1813,,,313541
Liberia,LBR,Low income,1814,,,313541
Liberia,LBR,Low income,1790,,,367926
Liberia,LBR,Low income,1945,,,847189
Liberia,LBR,Low income,1801,,,313543
Liberia,LBR,Low income,1829,,,318412
Liberia,LBR,Low income,1921,,,590716
Liberia,LBR,Low income,1948,,,893765
Liberia,LBR,Low income,1849,,,329726
Liberia,LBR,Low income,1820,,,313863
Liberia,LBR,Low income,1938,,,753548
Liberia,LBR,Low income,600,,,189651
Liberia,LBR,Low income,1863,,,361728
Liberia,LBR,Low income,2005,1.159259259,755.223571777344,3266326
Liberia,LBR,Low income,2006,1.028355388,769.293029785156,3455400
Liberia,LBR,Low income,1967,1.67137005,4065,1354294
Liberia,LBR,Low income,1800,,,313543
Liberia,LBR,Low income,1893,,,466799
Liberia,LBR,Low income,1983,2.031173093,3572,2109151
Liberia,LBR,Low income,1984,1.890365449,3443,2174201
Liberia,LBR,Low income,1806,,,313542
Liberia,LBR,Low income,1819,,,313648
Liberia,LBR,Low income,1873,,,392123
Liberia,LBR,Low income,1874,,,395568
Liberia,LBR,Low income,1875,,,399041
Liberia,LBR,Low income,1977,1.668111943,4339,1768093
Liberia,LBR,Low income,2021,,,5193422
Liberia,LBR,Low income,1955,,3454,1013794
Liberia,LBR,Low income,1980,1.8654853,4138,1932174
Liberia,LBR,Low income,1981,1.713831479,3862,1989695
Liberia,LBR,Low income,2009,1.036306589,838.452026367188,3905066
Liberia,LBR,Low income,1856,,,343876
Liberia,LBR,Low income,1857,,,346227
Liberia,LBR,Low income,1971,1.682167408,4544,1501666
Liberia,LBR,Low income,1872,,,388708
Liberia,LBR,Low income,1807,,,313542
Liberia,LBR,Low income,1988,1.619121049,3070,2439645
Liberia,LBR,Low income,1809,,,313542
Liberia,LBR,Low income,1992,1.292629743,915.12060546875,2052633
Liberia,LBR,Low income,1812,,,313541
Liberia,LBR,Low income,1852,,,334622
Liberia,LBR,Low income,1853,,,336913
Liberia,LBR,Low income,-5000,,,18358
Liberia,LBR,Low income,1982,1.787167449,3813,2047608
Liberia,LBR,Low income,1958,,3545,1084948
Liberia,LBR,Low income,2010,1.199272066,854.234985351562,4019958
Liberia,LBR,Low income,1847,,,328382
Liberia,LBR,Low income,1986,1.902555911,3129,2305870
Liberia,LBR,Low income,1860,,,353581
Liberia,LBR,Low income,1861,,,356207
Liberia,LBR,Low income,1862,,,358922
Liberia,LBR,Low income,1939,,,764718
Liberia,LBR,Low income,1964,1.383125864,3679,1255206
Liberia,LBR,Low income,1965,1.481687529,3639,1287325
Liberia,LBR,Low income,1966,1.529873528,4208,1320323
Liberia,LBR,Low income,1811,,,313541
Liberia,LBR,Low income,1957,,3537,1060606
Liberia,LBR,Low income,1855,,,341541
Liberia,LBR,Low income,1959,,3655,1110223
Liberia,LBR,Low income,1919,,,578451
Liberia,LBR,Low income,1920,,,584028
Liberia,LBR,Low income,1972,1.638676845,4568,1541001
Liberia,LBR,Low income,2013,1.477313975,900,4427319
Liberia,LBR,Low income,1950,,3151,915910
Liberia,LBR,Low income,1951,,3257,933345
Liberia,LBR,Low income,1953,,3325,971373
Liberia,LBR,Low income,1954,,3427,991956
Liberia,LBR,Low income,-6000,,,12239
Liberia,LBR,Low income,1991,1.240323267,1568.404296875,1939244
Liberia,LBR,Low income,1815,,,313541
Liberia,LBR,Low income,1928,,,654467
Liberia,LBR,Low income,-2000,,,61960
Liberia,LBR,Low income,-1000,,,92940
Liberia,LBR,Low income,0,,,139410
Liberia,LBR,Low income,2017,,828.610717773438,4796632
Liberia,LBR,Low income,2018,,818.421081542969,4889396
Liberia,LBR,Low income,-10000,,,2417
Liberia,LBR,Low income,-9000,,,3626
Liberia,LBR,Low income,-8000,,,5439
Liberia,LBR,Low income,1851,,,332560
Liberia,LBR,Low income,2004,1.196940727,760.875793457031,3122448
Liberia,LBR,Low income,1884,,,431645
Liberia,LBR,Low income,1927,,,644795
Liberia,LBR,Low income,1993,1.323903819,560.3330078125,2132776
Liberia,LBR,Low income,-3000,,,41306
Liberia,LBR,Low income,1918,,,573962
Liberia,LBR,Low income,1931,,,683537
Liberia,LBR,Low income,1896,,,479117
Liberia,LBR,Low income,100,,,146748
Liberia,LBR,Low income,200,,,154471
Liberia,LBR,Low income,300,,,162602
Liberia,LBR,Low income,1963,1.461323392,3598,1224170
Liberia,LBR,Low income,2003,0.990736226,851.911010742188,3085173
Liberia,LBR,Low income,1810,,,313542
Liberia,LBR,Low income,1930,,,673840
Liberia,LBR,Low income,-7000,,,8159
Liberia,LBR,Low income,1925,,,625878
Liberia,LBR,Low income,1994,1.299806576,418.121612548828,2125202
Liberia,LBR,Low income,1947,,,877962
Liberia,LBR,Low income,1996,1.273001508,391.085906982422,2203974
Liberia,LBR,Low income,1816,,,313541
Liberia,LBR,Low income,1946,,,862438
Liberia,LBR,Low income,1937,,,743144
Liberia,LBR,Low income,1922,,,598538
Liberia,LBR,Low income,1923,,,607516
Liberia,LBR,Low income,1952,,3277,951893
Liberia,LBR,Low income,1887,,,443071
Liberia,LBR,Low income,1929,,,664149
Liberia,LBR,Low income,1885,,,435422
Liberia,LBR,Low income,1997,1.244239631,701.785400390625,2383302
Liberia,LBR,Low income,1985,1.917898194,3269,2239733
Liberia,LBR,Low income,1881,,,420503
Liberia,LBR,Low income,1854,,,339220
Liberia,LBR,Low income,1962,1.715947649,3612,1194091
Liberia,LBR,Low income,1924,,,616629
Liberia,LBR,Low income,1989,1.517082534,3054,2507604
Liberia,LBR,Low income,1961,1.865479723,3663,1165008
Liberia,LBR,Low income,1886,,,439230
Liberia,LBR,Low income,1890,,,454786
Liberia,LBR,Low income,1990,1.318539066,1690,2209737
Liberia,LBR,Low income,1888,,,446943
Liberia,LBR,Low income,1859,,,351043
Liberia,LBR,Low income,1987,2.033573141,3084,2372454
Liberia,LBR,Low income,1817,,,313540
Liberia,LBR,Low income,1818,,,313540
Liberia,LBR,Low income,1926,,,635266
Liberia,LBR,Low income,1932,,,693240
Liberia,LBR,Low income,2002,0.950629235,1342.7587890625,3060603
Liberia,LBR,Low income,1936,,,732884
Liberia,LBR,Low income,1858,,,348592
Liberia,LBR,Low income,1892,,,462762
Liberia,LBR,Low income,2000,1.219604147,971.932983398438,2895229
Liberia,LBR,Low income,1998,1.223880597,772.676513671875,2639227
Liberia,LBR,Low income,1935,,,722765
Liberia,LBR,Low income,1999,1.353081701,848.421203613281,2789749
Liberia,LBR,Low income,1889,,,450848
Liberia,LBR,Low income,1883,,,427900
Liberia,LBR,Low income,1891,,,458757
Liberia,LBR,Low income,1882,,,424186
Liberia,LBR,Low income,1995,1.344064386,377.580108642578,2142429
Liberia,LBR,Low income,1895,,,474977
Liberia,LBR,Low income,2001,1.07360157,1097.24963378906,2981655
Liberia,LBR,Low income,1934,,,712786
Liberia,LBR,Low income,-4000,,,27537
Liberia,LBR,Low income,1933,,,702945
Libya,LBY,Upper middle income,0,,,4e+05
Libya,LBY,Upper middle income,300,,,450000
Libya,LBY,Upper middle income,100,,,450000
Libya,LBY,Upper middle income,-1000,,,266664
Libya,LBY,Upper middle income,1985,,6092,3684318
Libya,LBY,Upper middle income,1984,,5695,3564551
Libya,LBY,Upper middle income,1889,,,431053
Libya,LBY,Upper middle income,1999,,9064.0673828125,5058000
Libya,LBY,Upper middle income,-2000,,,177777
Libya,LBY,Upper middle income,400,,,4e+05
Libya,LBY,Upper middle income,1899,,,504322
Libya,LBY,Upper middle income,200,,,499999
Libya,LBY,Upper middle income,1890,,,437677
Libya,LBY,Upper middle income,1905,,,552917
Libya,LBY,Upper middle income,1906,,,561390
